Class,labels,text,texts
#โรคซึมเศร้า,1,การร้องไห้ของเรามันก็คืออาการที่แสดงออกมาเราป่วยถ้าจะให้เปรียบก็เหมือนกับคนเป็นไข้ที่ตัวร้อนไม่ได้อยากทำให้ใครรำคาญใจเลยวันนี้ไม่ไหวจริงๆโรคซึมเศร้า,"การร้องไห้,อาการ,ออกมา,ป่วย,เปรียบ,เหมือนกับ,คน,เป็นไข้,ตัวร้อน,รำคาญใจ,ไหว,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ไม่ได้เหนื่ออะไรนะแค่รู้สึกไม่มีแรงเฉยๆโรคซึมเศร้า,"เห,นื่อ,รู้สึก,แรง,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เลิกเป็นแบบนี้ซักทีตายเร็วๆซักทีเบื่อที่ต้องเป็นแบบนี้โรคซึมเศร้า,"เลิก,แบบนี้,ซัก,ตาย,ซัก,เบื่อ,แบบนี้,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ผมก็อยากร้องไห้ได้เหมือนคนอื่นบ้างโรคซึมเศร้า,"ผม,ร้องไห้,เหมือน,คนอื่น,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,จำนวนข้าราชการที่ให้บริการทางการแพทย์และวิชาการด้านสุขภาพจิตมีจิตแพทย์คนนักจิตวิทยาคนนักจิตวิทยาคลินิกคนนักสังคมสงเคราะห์คนนักกิจกรรมบำบัดคนข้อมูลจากรายงานประจำปีกรมสุขภาพจิตปีงบประมาณจิตเวชซึมเศร้าโรคซึมเศร้า,"จำนวน,ข้าราชการ,ให้บริการ,ทางการแพทย์,วิชาการ,สุขภาพจิต,จิตแพทย์,คน,นักจิตวิทยา,คน,นักจิตวิทยา,คลินิก,คน,นักสังคมสงเคราะห์,คน,กิจกรรม,บำบัด,คน,ข้อมูล,รายงานประจำปี,กรมสุขภาพจิต,ปีงบประมาณ,จิตเวช,ซึมเศร้า,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ใครทานแล้วฉี่บ่อยบ้างมั้ยมันเกี่ยวกันมั้ยแต่เบื่อมากเลยโรคซึมเศร้า,"ทาน,ฉี่,เกี่ยว,เบื่อ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เหนื่อยแล้วอยากพักเหลือเกินร้องไห้จนไม่มีน้ำตาแล้วโรคซึมเศร้า,"เหนื่อย,พัก,ร้องไห้,น้ำตา,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,เราทำเรื่องบริจาคร่างกายและอวัยวะไว้แต่จะรับร่ายและอวัยวะที่ตายจากสาเหตุสมองตายเท่านั้นถ้าเกิดดจาดการฆ่าตัวตายไม่รับวันนี้เราพึ่งรู้สิ่งที่เรารู้สึกว่าจะทำให้เรามีค่าที่สุดในนาทีดับแล้วเสียใจโรคซึมเศร้า,"ทำ,เรื่อง,บริจาค,ร่างกาย,อวัยวะ,ร่าย,อวัยวะ,ตาย,สาเหตุ,สมองตาย,ด,จาด,การฆ่าตัวตาย,รู้,รู้สึก,มีค่า,นาที,ดับ,เสียใจ,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อย่าใจร้ายกับฉันนักเลยฉันไม่ได้เข้มแข็งขนาดนั้นครอบครัวไม่ใช่เซฟโซนซึมเศร้าซึมเศร้าเพื่อนรักเศร้าเสียงกระซิบจากความมืดโรคซึมเศร้า,"อย่า,ใจร้าย,เข้มแข็ง,ขนาด,ครอบครัว,เซฟ,โซน,ซึมเศร้า,ซึมเศร้า,เพื่อนรัก,เศร้า,เสียง,กระซิบ,ความมืด,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,ท่ามกลางผู้คนแต่โคตรรู้สึกโดดเดี่ยวโรคซึมเศร้า,"ท่ามกลาง,ผู้คน,โคตร,รู้สึก,โดดเดี่ยว,โรค,ซึมเศร้า"
#โรคซึมเศร้า,1,อยากจะบ้าตายโรคซึมเศร้า,"บ้า,ตาย,โรค,ซึมเศร้า"
